START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
  9.5367370008084262E-02  3.2528855002003074E-02
  1.0484762626049441E-02  3.2807808528559905E-02
  1.0484762626049441E-02 -3.2807808528560058E-02
  1.0534508132960837E-02  3.2826831801360555E-02
  1.0534508132960764E-02 -3.2826831801360562E-02
  4.5770082350898356E-02 -4.4654652656412379E-02
 -4.5668505402708948E-02  4.4642979542890870E-02
  4.5770082350898425E-02  4.4654652656412351E-02
 -4.5668505402708962E-02 -4.4642979542890981E-02
  2.6302819907427159E-02 -6.8797579478089552E-02
  2.6302819907427159E-02  6.8797579478089246E-02
  2.6328778266504066E-02  6.8767447720499655E-02
  2.6328778266503851E-02 -6.8767447720499558E-02
 -4.1211225765210142E-02 -3.9963681543647191E-02
 -4.1266282806902893E-02 -4.0097130678128104E-02
 -4.1266282806902845E-02  4.0097130678128132E-02
 -4.1211225765210149E-02  3.9963681543647191E-02
 -1.3390735551295644E-02  7.7837409563532106E-02
  1.3441280335657283E-02 -7.7831846722763581E-02
 -1.3390735551295937E-02 -7.7837409563532300E-02
  1.3441280335657380E-02  7.7831846722764123E-02
  7.7531025388269548E-03 -5.6993397214148728E-02
  7.7531025388269904E-03  5.6993397214148582E-02
 -7.7063456674158048E-03  5.6992246954099948E-02
 -7.7063456674156573E-03 -5.6992246954099733E-02
 -1.5013851889371402E-01  7.7897408936492080E-02
 -1.5013851889371366E-01 -7.7897408936492274E-02
  1.5022209452097107E-01  7.7893713921516727E-02
  1.5022209452096894E-01 -7.7893713921514604E-02
  2.4385204137378318E-02  1.0968517688507196E-02
  2.4378153877355424E-02  1.0878827538620049E-02
  2.4385204137378384E-02 -1.0968517688507241E-02
  2.4378153877355469E-02 -1.0878827538620076E-02
  1.5786672683060535E-01  8.1047875621296436E-03
  1.5788840564704479E-01 -8.0863068781496430E-03
  1.5788840564704473E-01  8.0863068781496707E-03
  1.5786672683060535E-01 -8.1047875621297026E-03
 -5.8394932411009619E-02 -3.2655098236833687E-03
  5.8410331805551809E-02  3.2091744626807773E-03
  5.8410331805551982E-02 -3.2091744626809586E-03
 -5.8394932411009695E-02  3.2655098236834780E-03
  7.3871158904212517E-02  6.5002909025317773E-02
 -7.3836233977599322E-02 -6.5011745625876596E-02
  7.3871158904212503E-02 -6.5002909025317857E-02
 -7.3836233977599294E-02  6.5011745625876666E-02
  5.5162313387898676E-02 -6.3097293434484988E-02
 -5.5031346116221125E-02  6.3090992540862409E-02
 -5.5031346116221160E-02 -6.3090992540862395E-02
  5.5162313387898704E-02  6.3097293434484850E-02
  1.7343974115299587E-02 -1.2432015184147336E-05
  1.7343974115299813E-02  1.2432015183826151E-05
  7.8866216400634945E-02 -9.7456344953133378E-02
  7.8866216400634889E-02  9.7456344953134100E-02
 -7.8955221195664615E-02 -9.7479072481553228E-02
 -7.8955221195664615E-02  9.7479072481552700E-02
  1.8186979093885580E-01 -1.5571811892307827E-01
 -1.8193375573018175E-01  1.5568341341478789E-01
  1.8186979093885544E-01  1.5571811892307963E-01
 -1.8193375573018064E-01 -1.5568341341478820E-01
 -1.4430111481063929E-02 -1.1796209917018208E-01
 -1.4430111481063860E-02  1.1796209917018217E-01
 -1.4433774107878687E-02  1.1791614549956879E-01
 -1.4433774107878801E-02 -1.1791614549956873E-01
  1.0812924796938481E-01 -4.2226630023272690E-02
  1.0812924796938489E-01  4.2226630023272690E-02
  1.0810640103366044E-01 -4.2160616100017201E-02
  1.0810640103366051E-01  4.2160616100017270E-02
 -8.8814222482818117E-02 -1.8147322501264083E-02
 -8.8804221818546983E-02 -1.8183179926699100E-02
 -8.8814222482818242E-02  1.8147322501264097E-02
 -8.8804221818546997E-02  1.8183179926699197E-02
 -5.3805668208959049E-03  7.1027097269523651E-02
  5.4303126636688235E-03  7.1023113592606935E-02
  5.4303126636663307E-03 -7.1023113592610307E-02
 -5.3805668208982659E-03 -7.1027097269520265E-02
 -9.3012351779751312E-02 -3.8566507386164011E-05
 -9.3012351779751645E-02  3.8566507386151292E-05
  2.4764747499281821E-02  1.3939361094556779E-01
 -2.4872629941038931E-02 -1.3931244773754109E-01
  2.4764747499281713E-02 -1.3939361094556785E-01
 -2.4872629941038966E-02  1.3931244773754126E-01
 -1.8299835995256419E-01 -1.4449235053594635E-02
 -1.8299835995256408E-01  1.4449235053594774E-02
 -1.8307221513621122E-01  1.4382091671484984E-02
 -1.8307221513621119E-01 -1.4382091671484739E-02
 -1.1513237378222463E-01  2.7189836520183147E-03
  1.1501076139713459E-01  2.7171702647255380E-03
  1.1501076139713501E-01 -2.7171702647250241E-03
 -1.1513237378222360E-01 -2.7189836520189353E-03
 -3.2556275390304749E-02 -1.6008375546864995E-01
 -3.2556275390304611E-02  1.6008375546864995E-01
  3.2704691825136800E-02  1.6003835519664653E-01
  3.2704691825136668E-02 -1.6003835519664636E-01
 -9.6458115466782277E-02  2.3848175858990628E-02
 -9.6458115466781555E-02 -2.3848175858990964E-02
 -9.6449980328352003E-02  2.3746794270310279E-02
 -9.6449980328353918E-02 -2.3746794270308551E-02
  1.1200064141820664E-02 -1.1550836030205525E-01
 -1.1291073097475936E-02  1.1556838698026864E-01
  1.1200064141820735E-02  1.1550836030205527E-01
 -1.1291073097476033E-02 -1.1556838698026863E-01
 -3.0230367637590804E-02 -8.3086759189603426E-02
 -3.0230367637590835E-02  8.3086759189603412E-02
  3.0272956476254095E-02  8.3078106399634380E-02
  3.0272956476254113E-02 -8.3078106399634394E-02
 -5.8313651347398840E-02  8.9279560455724508E-02
 -5.8313651347402740E-02 -8.9279560455723661E-02
  5.8394115083037212E-02 -8.9284137219359863E-02
  5.8394115083040751E-02  8.9284137219359461E-02
  5.3496786189376677E-03 -1.6900460587447041E-01
 -5.4099931144702363E-03  1.6901288440543233E-01
  5.3496786189409827E-03  1.6900460587446500E-01
 -5.4099931144726944E-03 -1.6901288440542689E-01
  9.8799173849323796E-02 -2.0061467602109355E-02
  9.8799173849323865E-02  2.0061467602109129E-02
  9.8813634480929086E-02  2.0067525572461945E-02
  9.8813634480929141E-02 -2.0067525572461855E-02
 -8.5589188344444164E-02  1.8315343515251419E-02
 -8.5544656125736335E-02 -1.8302419779527762E-02
 -8.5589188344444192E-02 -1.8315343515251364E-02
 -8.5544656125736349E-02  1.8302419779527762E-02
  3.5587597327374383E-02  1.1526520891081785E-05
  3.5587597327374446E-02 -1.1526520891844533E-05
  3.2287985644542848E-02 -7.4352515292960766E-06
  3.2287985644542716E-02  7.4352515292198563E-06
  1.6977363078949762E-02 -9.4355906282977773E-03
  1.6981003909117626E-02 -9.5122891531553445E-03
  1.6977363078949939E-02  9.4355906282978155E-03
  1.6981003909117755E-02  9.5122891531553063E-03
 -2.3323647647865823E-02 -2.0916577821398674E-01
  2.3352262782090537E-02  2.0910491115937452E-01
  2.3352262782090398E-02 -2.0910491115937452E-01
 -2.3323647647865688E-02  2.0916577821398669E-01
  4.4706372539326172E-04 -7.8836912837330186E-02
 -4.3907787788233590E-04  7.8802662916930860E-02
  4.4706372539314712E-04  7.8836912837330145E-02
 -4.3907787788225567E-04 -7.8802662916930763E-02
 -9.9269017226778791E-02 -6.7302231308916993E-02
 -9.9269017226778666E-02  6.7302231308917035E-02
 -9.9308741234324219E-02 -6.7315447662909214E-02
 -9.9308741234324191E-02  6.7315447662909256E-02
  8.7736087047107544E-02  1.7111448691268263E-01
  8.7736087047107281E-02 -1.7111448691268241E-01
 -8.7805124787272884E-02  1.7118122859451382E-01
 -8.7805124787273231E-02 -1.7118122859451407E-01
 -3.9389429237409936E-02 -9.9061038575289487E-02
 -3.9389429237407889E-02  9.9061038575292304E-02
  3.9264874010525468E-02  9.9056642158828589E-02
  3.9264874010523754E-02 -9.9056642158830949E-02
 -1.6405330379053104E-01 -1.5594092566796972E-01
 -1.6399296401862515E-01 -1.5589513326879517E-01
 -1.6399296401862501E-01  1.5589513326879528E-01
 -1.6405330379053090E-01  1.5594092566796983E-01
  3.3693720818535160E-02  6.2631101296198403E-05
  3.3693720818535076E-02 -6.2631101296356303E-05
 -2.1813088685584264E-02  1.7587082730941155E-02
  2.1838579032501956E-02 -1.7503050539947780E-02
  2.1838579032501828E-02  1.7503050539947641E-02
 -2.1813088685584250E-02 -1.7587082730941176E-02
  7.2417497236508871E-03 -6.0920602469283075E-02
 -7.1847754077479812E-03 -6.0919095892133394E-02
 -7.1847754077479353E-03  6.0919095892133415E-02
  7.2417497236510284E-03  6.0920602469282999E-02
 -8.2096084776152045E-02  1.1155545088536875E-01
  8.2106793555515367E-02  1.1155203143595450E-01
 -8.2096084776152170E-02 -1.1155545088536850E-01
  8.2106793555515603E-02 -1.1155203143595481E-01
  6.3698139593174510E-02 -9.9027733732199016E-02
  6.3701180204768532E-02  9.8998890683866400E-02
  6.3701180204768545E-02 -9.8998890683866372E-02
  6.3698139593174483E-02  9.9027733732199030E-02
 -1.8186616609694589E-02 -4.5062934944997884E-02
 -1.8147483098493601E-02  4.5001405563462826E-02
 -1.8186616609694513E-02  4.5062934944997836E-02
 -1.8147483098493553E-02 -4.5001405563462778E-02
 -8.8552255704189314E-02 -4.5287026156696948E-02
 -8.8552255704189287E-02  4.5287026156697011E-02
 -8.8568549336741298E-02  4.5230371858759340E-02
 -8.8568549336741340E-02 -4.5230371858759395E-02
 -4.9575036042481136E-03 -1.1628275981294285E-03
  4.9622106348559472E-03 -1.2771654631950906E-03
 -4.9575036042480633E-03  1.1628275981293674E-03
  4.9622106348560010E-03  1.2771654631951374E-03
  3.8189225758736685E-02  1.0435465807998158E-01
  3.8189225758736657E-02 -1.0435465807998157E-01
 -3.8172742979165092E-02  1.0430006448840659E-01
 -3.8172742979165189E-02 -1.0430006448840656E-01
  1.0850708415629702E-01  1.5411166996684023E-01
 -1.0850276898557365E-01 -1.5407664013438821E-01
  1.0850708415629733E-01 -1.5411166996684031E-01
 -1.0850276898557369E-01  1.5407664013438802E-01
  1.0599360949603742E-02 -5.8539665537169924E-02
  1.0669110523916097E-02 -5.8589411894452957E-02
  1.0669110523916236E-02  5.8589411894452707E-02
  1.0599360949603464E-02  5.8539665537169785E-02
 -5.9016033358438004E-02 -3.7347616450215088E-02
 -5.9092102378433299E-02  3.7309439210465332E-02
 -5.9016033358438004E-02  3.7347616450215088E-02
 -5.9092102378433320E-02 -3.7309439210465353E-02
 -4.4424818857801973E-03  1.7952390475396738E-02
 -4.4241446830669559E-03  1.8058728743543397E-02
 -4.4241446830669317E-03 -1.8058728743543417E-02
 -4.4424818857801635E-03 -1.7952390475396741E-02
 -2.4362813779851403E-02  6.2480591979275725E-02
 -2.4362813779851441E-02 -6.2480591979275683E-02
  2.4392652797227125E-02  6.2524096805106122E-02
  2.4392652797227393E-02 -6.2524096805106164E-02
 -2.8867769510772363E-02  1.2875078350936489E-01
 -2.8867769510773689E-02 -1.2875078350936525E-01
  2.8792726627293978E-02  1.2875749897500838E-01
  2.8792726627294499E-02 -1.2875749897500910E-01
  7.1976198397835409E-02  1.1393448351143998E-01
 -7.1995121962445244E-02  1.1393126237266597E-01
  7.1976198397835339E-02 -1.1393448351143985E-01
 -7.1995121962445188E-02 -1.1393126237266585E-01
  1.1331826455761053E-01  2.0525837795059507E-01
 -1.1334280292520901E-01  2.0523550236275179E-01
  1.1331826455761011E-01 -2.0525837795059582E-01
 -1.1334280292520979E-01 -2.0523550236275256E-01
  1.9293954525033141E-02 -3.4452574713025264E-02
 -1.9288901377832589E-02  3.4465694726051592E-02
 -1.9288901377834764E-02 -3.4465694726051842E-02
  1.9293954525035361E-02  3.4452574713024389E-02
 -1.5602961624244102E-01 -3.7409735172739954E-02
 -1.5602961624244080E-01  3.7409735172740322E-02
  1.5611011366741120E-01  3.7450488466723067E-02
  1.5611011366741143E-01 -3.7450488466722776E-02
  5.8265654042348798E-02 -5.5713754784274344E-02
  5.8250707184504771E-02 -5.5675077772141285E-02
  5.8250707184504862E-02  5.5675077772141299E-02
  5.8265654042348888E-02  5.5713754784274420E-02
  5.6124232126602683E-02 -9.7500157590160091E-02
 -5.6079100731171443E-02 -9.7456969879642169E-02
 -5.6079100731171436E-02  9.7456969879642141E-02
  5.6124232126602773E-02  9.7500157590160091E-02
 -8.9920106422266652E-02 -7.2384419626813454E-02
  8.9910575281180918E-02  7.2381885007482313E-02
  8.9910575281180821E-02 -7.2381885007482313E-02
 -8.9920106422266555E-02  7.2384419626813370E-02
 -4.7753149203717413E-02 -5.7555454275087202E-03
  4.7804476427192204E-02 -5.7604935552588617E-03
 -4.7753149203717482E-02  5.7555454275086361E-03
  4.7804476427192176E-02  5.7604935552588617E-03
 -6.0747559099538731E-02  1.3976930418684849E-01
  6.0734010314608823E-02  1.3980832214192726E-01
  6.0734010314609128E-02 -1.3980832214192751E-01
 -6.0747559099538731E-02 -1.3976930418684849E-01
 -7.4197359178840702E-03  5.8844696300274002E-02
 -7.5286342631891642E-03  5.8792532474492586E-02
 -7.4197359178841491E-03 -5.8844696300274051E-02
 -7.5286342631892735E-03 -5.8792532474492558E-02
  6.5700607344489223E-02 -8.1107757658694504E-02
  6.5700607344489195E-02  8.1107757658694948E-02
  6.5730760744129618E-02  8.1073197915585565E-02
  6.5730760744129577E-02 -8.1073197915585232E-02
  2.3901132616651648E-02  2.2408092400941208E-02
  2.3901132616650597E-02 -2.2408092400945486E-02
 -2.3938245316254662E-02  2.2404867336507914E-02
 -2.3938245316255609E-02 -2.2404867336503900E-02
  1.3163076113969193E-03 -3.1224385408595973E-02
  1.3163076113970186E-03  3.1224385408595949E-02
  1.3039881779759361E-03  3.1229521070785336E-02
  1.3039881779758349E-03 -3.1229521070785447E-02
  9.4372923026998269E-04 -7.0747473245805145E-02
  9.4372923026998269E-04  7.0747473245805367E-02
  8.7755489765021610E-04  7.0731303900034043E-02
  8.7755489764978058E-04 -7.0731303900033862E-02
 -2.9237659458013956E-03  2.8225148215071903E-02
 -2.9237659458014424E-03 -2.8225148215071827E-02
  2.9151364750692865E-03 -2.8253247024669012E-02
  2.9151364750694005E-03  2.8253247024669019E-02
  2.5164648066811401E-02 -1.1954697687357383E-02
  2.5240564129021988E-02 -1.2063607627644433E-02
  2.5164648066811363E-02  1.1954697687357423E-02
  2.5240564129021932E-02  1.2063607627644459E-02
  1.6415069507548002E-01 -4.8116683075281746E-02
  1.6418193329783715E-01  4.8130977052312479E-02
  1.6418193329783715E-01 -4.8130977052312569E-02
  1.6415069507547994E-01  4.8116683075281809E-02
  1.9955500013883334E-01  9.4509579726752540E-03
  1.9955500013883337E-01 -9.4509579726752314E-03
  1.9947409541952785E-01  9.4169796374174702E-03
  1.9947409541952785E-01 -9.4169796374174598E-03
  6.2962928776832544E-02 -3.5356182820655432E-02
 -6.2906396468293824E-02 -3.5279813508464562E-02
  6.2962928776832572E-02  3.5356182820655460E-02
 -6.2906396468293740E-02  3.5279813508464423E-02
  4.9706034239326985E-02  3.4313174936105965E-02
  4.9739637302860948E-02  3.4340789792452725E-02
  4.9706034239326936E-02 -3.4313174936106153E-02
  4.9739637302860719E-02 -3.4340789792452697E-02
  8.2301994515567127E-03 -9.8042556169700298E-02
 -8.1939351329709479E-03  9.8043856424619519E-02
  8.2301994515567127E-03  9.8042556169700298E-02
 -8.1939351329709028E-03 -9.8043856424619560E-02
  9.5855207894498834E-02  1.2732192333258849E-02
  9.5798020337113585E-02 -1.2671090058460361E-02
  9.5798020337113599E-02  1.2671090058460389E-02
  9.5855207894498848E-02 -1.2732192333258821E-02
  1.3339053748373067E-02 -1.1391847937572896E-01
  1.3339053748373081E-02  1.1391847937572888E-01
 -1.3303240092438629E-02  1.1386745639878783E-01
 -1.3303240092438665E-02 -1.1386745639878786E-01
  6.4080079099157528E-02  7.1999025362295799E-02
  6.4080079099157528E-02 -7.1999025362295813E-02
 -6.4131945213484948E-02 -7.2049824523231359E-02
 -6.4131945213484975E-02  7.2049824523231359E-02
  7.6021986213369308E-02  9.9661719144544303E-02
  7.6012318846806926E-02 -9.9651321251667979E-02
  7.6012318846806856E-02  9.9651321251668104E-02
  7.6021986213369253E-02 -9.9661719144544358E-02
  4.1588712095332735E-02 -1.6371221768678457E-01
 -4.1640880767336907E-02 -1.6371619066019422E-01
  4.1588712095332742E-02  1.6371221768678451E-01
 -4.1640880767336880E-02  1.6371619066019427E-01
  4.8117192938512361E-02  1.4650004234375905E-01
 -4.8107646929824908E-02  1.4641956409057924E-01
 -4.8107646929824992E-02 -1.4641956409057916E-01
  4.8117192938512306E-02 -1.4650004234375905E-01
 -2.0316146778093402E-01 -6.4891747480533293E-05
 -2.0316146778093402E-01  6.4891747480651986E-05
 -5.3381254926153461E-03  4.7186571954564806E-02
 -5.3381254926151015E-03 -4.7186571954564556E-02
  5.3925097322823339E-03  4.7156975504380028E-02
  5.3925097322820087E-03 -4.7156975504380243E-02
  1.5288011035452587E-03  1.0312294614555366E-01
  1.5288011035455213E-03 -1.0312294614555376E-01
 -1.5244807032306139E-03 -1.0308609455834940E-01
 -1.5244807032305013E-03  1.0308609455834938E-01
 -1.2723347742905786E-01 -6.3623245210095825E-02
  1.2714645738989158E-01 -6.3622660016242338E-02
  1.2714645738989161E-01  6.3622660016242227E-02
 -1.2723347742905786E-01  6.3623245210095949E-02
  1.0399466995988761E-01 -3.3095177198878035E-02
  1.0390675012757740E-01  3.3140110947812801E-02
  1.0399466995988736E-01  3.3095177198877807E-02
  1.0390675012757732E-01 -3.3140110947813169E-02
  4.2398027751780559E-02  1.2079086150882193E-01
 -4.2327637981429078E-02 -1.2079698236122921E-01
  4.2398027751780559E-02 -1.2079086150882556E-01
 -4.2327637981429120E-02  1.2079698236123290E-01
  1.2429280917813498E-02 -1.3423569775153202E-01
 -1.2404649617020881E-02  1.3428062335392152E-01
  1.2429280917813590E-02  1.3423569775153202E-01
 -1.2404649617020820E-02 -1.3428062335392171E-01
 -3.1229456491990693E-01  2.4062276428494421E-05
 -3.1229456491990659E-01 -2.4062276428451267E-05
  1.6856425870054795E-01  7.4233819205551554E-02
  1.6856425870054823E-01 -7.4233819205551332E-02
 -1.6857829082608039E-01  7.4175916620198679E-02
 -1.6857829082608031E-01 -7.4175916620198457E-02
  4.7553318122344243E-02 -8.6425725628893516E-02
  4.7553318122344243E-02  8.6425725628893613E-02
 -4.7569021193465816E-02 -8.6402387332118982E-02
 -4.7569021193465677E-02  8.6402387332119107E-02
  2.6793061060584291E-02 -1.1046053075972267E-01
 -2.6802847771847740E-02  1.1041808020905375E-01
 -2.6802847771847688E-02 -1.1041808020905368E-01
  2.6793061060584204E-02  1.1046053075972265E-01
  9.1024976896195237E-02 -2.6974150314854255E-06
  9.1024976896195139E-02  2.6974150314478862E-06
 -1.0847464335813813E-01  3.1402990783915459E-02
 -1.0845038087759235E-01  3.1432750305772514E-02
 -1.0845038087759329E-01 -3.1432750305770064E-02
 -1.0847464335813510E-01 -3.1402990783915216E-02
  1.7179196892269433E-02  2.4534610812258530E-02
  1.7166851766751583E-02 -2.4427728814907280E-02
  1.7179196892269426E-02 -2.4534610812258661E-02
  1.7166851766751440E-02  2.4427728814907016E-02
 -1.7246912304566067E-01  8.7902852588068264E-02
 -1.7251514381268562E-01  8.8031769057811737E-02
 -1.7251514381268562E-01 -8.8031769057811876E-02
 -1.7246912304566073E-01 -8.7902852588068153E-02
 -5.5636006425739605E-02 -2.1545600561601394E-01
 -5.5636006425739605E-02  2.1545600561601394E-01
  5.5659773751644395E-02 -2.1546400771167085E-01
  5.5659773751644583E-02  2.1546400771167076E-01
  4.2406903706460990E-02  5.2747629642361680E-03
 -4.2240926841010967E-02 -5.2888732401416101E-03
 -4.2240926841010724E-02  5.2888732401416864E-03
  4.2406903706460788E-02 -5.2747629642360275E-03
  1.6211756276832542E-01 -1.6566253927307675E-02
  1.6216466456974490E-01 -1.6607174249496492E-02
  1.6216466456974446E-01  1.6607174249496943E-02
